Freq	Theta
304650	110.633
304700	110.638
304750	110.64
304800	110.635
304850	110.592
304900	110.45
304950	110.641
305000	110.617
305050	110.59
305100	110.643
305150	110.638
305200	110.644
305250	110.638
305300	110.641
305350	110.634
305400	110.637
305450	110.638
305500	110.635
305550	110.636
305600	110.637
305650	110.639
305700	110.639
305750	110.558
305800	110.376
305850	110.63
305900	110.636
305950	110.638
306000	110.636
306050	110.642
306100	110.643
306150	110.648
306200	110.582
306250	110.581
306300	110.637
306350	110.647
306400	110.525
306450	110.514
306500	110.646
306550	110.652
306600	110.633
306650	110.452
306700	110.605
306750	110.647
306800	110.646
306850	110.649
306900	110.616
306950	110.455
307000	110.604
307050	110.647
307100	110.644
307150	110.631
307200	110.652
307250	110.647
307300	110.652
307350	110.653
307400	110.649
307450	110.65
307500	110.648
307550	110.646
307600	110.626
307650	110.675
307700	110.638
307750	110.645
307800	110.649
307850	110.648
307900	110.652
307950	110.653
308000	110.649
308050	110.651
308100	110.654
308150	110.655
308200	110.65
308250	110.649
308300	110.648
308350	110.652
308400	110.655
308450	110.641
308500	110.63
308550	110.656
308600	110.653
308650	110.657
308700	110.651
308750	110.651
308800	110.662
308850	110.657
308900	110.657
308950	110.638
309000	110.541
309050	110.644
309100	110.651
309150	110.649
309200	110.648
309250	110.652
309300	110.652
309350	110.656
309400	110.651
309450	110.655
309500	110.646
309550	110.63
309600	110.654
309650	110.652
309700	110.654
309750	110.669
309800	109.756
309850	111.466
309900	110.594
309950	110.406
310000	110.653
310050	110.659
310100	110.657
310150	110.663
310200	110.657
310250	110.657
310300	110.403
310350	110.925
310400	110.654
310450	110.656
310500	110.662
310550	110.66
310600	110.657
310650	110.661
310700	110.652
310750	110.662
310800	110.606
310850	110.606
310900	110.655
310950	110.657
311000	110.66
311050	110.643
311100	110.585
311150	110.127
311200	110.59
311250	110.66
311300	110.663
311350	110.664
311400	110.654
311450	110.663
311500	110.661
311550	110.662
311600	110.658
311650	110.665
311700	110.654
311750	110.582
311800	110.628
311850	110.66
311900	110.633
311950	110.624
312000	110.662
312050	110.665
312100	110.67
312150	110.665
312200	110.664
312250	110.665
312300	110.669
312350	110.671
312400	110.662
312450	110.65
312500	110.678
312550	110.67
312600	110.674
312650	110.672
312700	110.676
312750	110.674
312800	110.673
312850	110.675
312900	110.673
312950	110.67
313000	110.67
313050	110.676
313100	110.675
313150	110.674
313200	110.672
313250	110.672
313300	110.669
313350	110.67
313400	110.676
313450	110.673
313500	110.672
313550	110.674
313600	110.669
313650	110.675
313700	110.673
313750	110.673
313800	110.665
313850	110.674
313900	110.67
313950	110.658
314000	110.655
314050	110.677
314100	110.675
314150	110.532
314200	110.463
314250	110.668
314300	110.631
314350	110.63
314400	110.675
314450	110.683
314500	110.676
314550	110.671
314600	110.66
314650	110.599
314700	110.661
314750	110.659
314800	110.618
314850	110.633
314900	110.754
314950	110.68
315000	110.677
315050	110.675
315100	110.679
315150	110.679
315200	110.683
315250	110.68
315300	110.651
315350	110.686
315400	110.676
315450	110.679
315500	110.625
315550	110.612
315600	110.684
315650	110.664
315700	110.655
315750	110.665
315800	110.684
315850	110.678
315900	110.678
315950	110.672
316000	110.683
316050	110.682
316100	110.683
316150	110.68
316200	110.678
316250	110.676
316300	110.677
316350	110.681
316400	110.678
316450	110.675
316500	110.643
316550	110.635
316600	110.673
316650	110.67
316700	110.55
316750	110.369
316800	110.677
316850	110.675
316900	110.68
316950	110.677
317000	110.682
317050	110.676
317100	110.681
317150	110.683
317200	110.684
317250	110.678
317300	110.68
317350	110.677
317400	110.678
317450	110.678
317500	110.681
317550	110.679
317600	110.682
317650	110.681
317700	110.675
317750	110.584
317800	110.692
317850	110.677
317900	110.684
317950	110.672
318000	110.459
318050	110.47
318100	110.675
318150	110.683
318200	110.679
318250	110.614
318300	110.04
318350	110.616
318400	110.64
318450	110.528
318500	110.678
318550	110.679
318600	110.675
318650	110.683
318700	110.684
318750	110.674
318800	110.683
318850	110.68
318900	110.547
318950	110.768
319000	110.68
319050	110.684
319100	110.683
319150	110.685
319200	110.683
319250	110.689
319300	110.663
319350	110.656
319400	110.681
319450	110.689
319500	110.683
319550	110.684
319600	110.545
319650	110.709
319700	110.685
319750	110.685
319800	110.684
319850	110.686
319900	110.684
319950	110.683
320000	110.775
320050	110.684
320100	110.69
320150	110.687
320200	110.687
320250	110.667
320300	110.67
320350	110.693
320400	110.694
320450	110.683
320500	110.681
320550	110.688
320600	110.688
320650	110.686
320700	110.674
320750	110.664
320800	110.638
320850	110.688
320900	110.682
320950	110.684
321000	110.683
321050	110.679
321100	110.685
321150	110.686
321200	110.689
321250	110.689
321300	110.692
321350	110.684
321400	110.687
321450	110.686
321500	110.688
321550	110.662
321600	110.684
321650	110.688
321700	110.689
321750	110.687
321800	110.69
321850	110.683
321900	110.689
321950	110.677
322000	110.687
322050	110.689
322100	110.686
322150	110.692
322200	110.692
322250	110.688
322300	110.695
322350	110.693
322400	110.698
322450	110.692
322500	110.688
322550	110.69
322600	110.692
322650	110.694
322700	110.693
322750	110.691
322800	110.689
322850	110.692
322900	110.688
322950	110.695
323000	110.69
323050	110.691
323100	110.693
323150	110.694
323200	110.692
323250	110.684
323300	110.536
323350	110.013
323400	110.652
323450	110.693
323500	110.689
323550	110.672
323600	110.671
323650	110.692
323700	110.691
323750	110.696
323800	110.674
323850	110.685
323900	110.698
323950	110.691
324000	110.693
324050	110.684
324100	110.692
324150	110.687
324200	110.694
324250	110.686
324300	110.7
324350	110.699
324400	110.687
324450	110.655
324500	110.409
324550	110.63
324600	110.691
324650	110.385
324700	110.942
324750	110.664
324800	110.684
324850	110.679
324900	110.596
324950	110.693
325000	110.692
325050	110.701
325100	110.673
325150	110.692
325200	110.699
325250	110.69
325300	110.699
325350	110.709
325400	110.693
325450	110.707
325500	110.702
325550	110.683
325600	110.695
325650	110.69
325700	110.693
325750	110.679
325800	110.658
325850	110.691
325900	110.681
325950	110.688
326000	110.698
326050	110.644
326100	110.691
326150	110.704
326200	110.695
326250	110.698
326300	110.702
326350	110.699
326400	110.696
326450	110.704
326500	110.698
326550	110.7
326600	110.696
326650	110.702
326700	110.701
326750	110.705
326800	110.702
326850	110.701
326900	110.704
326950	110.701
327000	110.7
327050	110.703
327100	110.701
327150	110.709
327200	110.706
327250	110.705
327300	110.704
327350	110.704
327400	110.677
327450	110.508
327500	110.694
327550	110.706
327600	110.702
327650	110.707
327700	110.708
327750	110.702
327800	110.705
327850	110.702
327900	110.673
327950	110.743
328000	110.701
328050	110.708
328100	110.69
328150	110.714
328200	110.705
328250	110.7
328300	110.612
328350	110.804
328400	110.703
328450	110.706
328500	110.71
328550	110.708
328600	110.714
328650	110.703
328700	110.713
328750	110.705
328800	110.714
328850	110.706
328900	110.705
328950	110.706
329000	110.703
329050	110.712
329100	110.702
329150	110.712
329200	110.712
329250	110.715
329300	110.706
329350	110.715
329400	110.705
329450	110.71
329500	110.714
329550	110.714
329600	110.711
329650	110.71
329700	110.718
329750	110.694
329800	110.71
329850	110.718
329900	110.71
329950	110.709
330000	110.721
330050	110.71
330100	110.712
330150	110.727
330200	110.713
330250	110.713
330300	110.713
330350	110.705
330400	110.709
330450	110.716
330500	110.712
330550	110.719
330600	110.706
330650	110.7
330700	110.722
330750	110.718
330800	110.712
330850	110.711
330900	110.714
330950	110.711
331000	110.715
331050	110.719
331100	110.708
331150	110.714
331200	110.713
331250	110.719
331300	110.716
331350	110.716
331400	110.712
331450	110.716
331500	110.718
331550	110.714
331600	110.708
331650	110.72
331700	110.713
331750	110.708
331800	110.714
331850	110.719
331900	110.715
331950	110.661
332000	110.549
332050	110.695
332100	110.712
332150	110.717
332200	110.697
332250	110.719
332300	110.716
332350	110.715
332400	110.716
332450	110.722
332500	110.717
332550	110.72
332600	110.72
332650	110.715
332700	110.713
332750	110.723
332800	110.708
332850	110.715
332900	110.72
332950	110.719
333000	110.717
333050	110.714
333100	110.72
333150	110.719
333200	110.714
333250	110.716
333300	110.709
333350	110.715
333400	110.711
333450	110.716
333500	110.719
333550	110.707
333600	110.717
333650	110.716
333700	110.707
333750	110.72
333800	110.706
333850	110.711
333900	110.715
333950	110.714
334000	110.72
334050	110.712
334100	110.726
334150	110.723
334200	110.724
334250	110.716
334300	110.682
334350	110.711
334400	110.713
334450	110.67
334500	110.723
334550	110.715
334600	110.692
334650	110.716
334700	110.719
334750	110.717
334800	110.714
334850	110.717
334900	110.719
334950	110.717
335000	110.72
335050	110.727
335100	110.71
335150	110.715
335200	110.722
335250	110.717
335300	110.713
335350	110.712
335400	110.707
335450	110.714
335500	110.717
335550	110.721
335600	110.711
335650	110.712
335700	110.713
335750	110.723
335800	110.72
335850	110.717
335900	110.719
335950	110.715
336000	110.71
336050	110.722
336100	110.725
336150	110.711
336200	110.722
336250	110.708
336300	110.719
336350	110.723
336400	110.71
336450	110.718
336500	110.724
336550	110.709
336600	110.723
336650	110.709
336700	110.723
336750	110.72
336800	110.716
336850	110.715
336900	110.702
336950	110.705
337000	110.716
337050	110.717
337100	110.713
337150	110.706
337200	110.714
337250	110.723
337300	110.719
337350	110.705
337400	110.713
337450	110.726
337500	110.715
337550	110.715
337600	110.708
337650	110.712
337700	110.71
337750	110.719
337800	110.71
337850	110.72
337900	110.711
337950	110.716
338000	110.722
338050	110.716
338100	110.717
338150	110.711
338200	110.718
338250	110.706
338300	110.706
338350	110.704
338400	110.716
338450	110.715
338500	110.716
338550	110.715
338600	110.712
338650	110.726
338700	110.728
338750	110.72
338800	110.718
338850	110.717
338900	110.714
338950	110.715
339000	110.712
339050	110.716
339100	110.712
339150	110.716
339200	110.722
339250	110.707
339300	110.73
339350	110.721
339400	110.726
339450	110.743
339500	110.746
339550	110.739
339600	110.735
339650	110.73
339700	110.743
339750	110.736
339800	110.74
339850	110.742
339900	110.704
339950	110.689
340000	110.743
340050	110.742
340100	110.751
340150	110.74
340200	110.746
340250	110.745
340300	110.742
340350	110.749
340400	110.734
340450	110.745
340500	110.745
340550	110.739
340600	110.752
340650	110.745
340700	110.738
340750	110.749
340800	110.744
340850	110.739
340900	110.75
340950	110.748
341000	110.74
341050	110.74
341100	110.741
341150	110.742
341200	110.746
341250	110.743
341300	110.744
341350	110.749
341400	110.744
341450	110.739
341500	110.743
341550	110.741
341600	110.734
341650	110.716
341700	110.739
341750	110.747
341800	110.743
341850	110.741
341900	110.754
341950	110.745
342000	110.746
342050	110.744
342100	110.747
342150	110.743
342200	110.749
342250	110.746
342300	110.746
342350	110.744
342400	110.746
342450	110.75
342500	110.752
342550	110.752
342600	110.746
342650	110.742
342700	110.744
342750	110.744
342800	110.746
342850	110.744
342900	110.744
342950	110.745
343000	110.732
343050	110.735
343100	110.745
343150	110.743
343200	110.75
343250	110.75
343300	110.745
343350	110.742
343400	110.691
343450	110.751
343500	110.754
343550	110.711
343600	110.751
343650	110.759
343700	110.751
343750	110.752
343800	110.752
343850	110.746
343900	110.752
343950	110.749
344000	110.751
344050	110.757
344100	110.755
344150	110.744
344200	110.749
344250	110.744
344300	110.743
344350	110.746
344400	110.727
344450	110.748
344500	110.751
344550	110.744
344600	110.74
344650	110.746
344700	110.753
344750	110.745
344800	110.753
344850	110.75
344900	110.751
344950	110.757
345000	110.757
345050	110.76
345100	110.748
345150	110.751
345200	110.732
345250	110.755
345300	110.748
345350	110.751
345400	110.75
345450	110.762
345500	110.76
345550	110.751
345600	110.766
345650	110.747
345700	110.752
345750	110.763
345800	110.758
345850	110.759
345900	110.751
345950	110.753
346000	110.745
346050	110.749
346100	110.762
346150	110.749
346200	110.742
346250	110.758
346300	110.761
346350	110.756
346400	110.759
346450	110.765
346500	110.757
346550	110.756
346600	110.759
346650	110.757
346700	110.75
346750	110.764
346800	110.758
346850	110.759
346900	110.76
346950	110.763
347000	110.761
347050	110.754
347100	110.754
347150	110.759
347200	110.76
347250	110.756
347300	110.75
347350	110.757
347400	110.752
347450	110.759
347500	110.761
347550	110.756
347600	110.754
347650	110.756
347700	110.762
347750	110.75
347800	110.755
347850	110.752
347900	110.76
347950	110.762
348000	110.758
348050	110.756
348100	110.757
348150	110.755
348200	110.761
348250	110.758
348300	110.76
348350	110.763
348400	110.759
348450	110.76
348500	110.76
348550	110.753
348600	110.767
348650	110.75
348700	110.759
348750	110.76
348800	110.76
348850	110.763
348900	110.774
348950	110.769
349000	110.748
349050	110.769
349100	110.757
349150	110.754
349200	110.747
349250	110.754
349300	110.723
349350	110.747
349400	110.768
349450	110.748
349500	110.743
349550	110.77
349600	110.77
349650	110.753
349700	110.753
349750	110.755
349800	110.757
349850	110.767
349900	110.757
349950	110.77
350000	110.766
350050	110.765
350100	110.759
350150	110.754
350200	110.761
350250	110.762
350300	110.763
350350	110.77
350400	110.761
350450	110.758
350500	110.76
350550	110.752
350600	110.743
350650	110.768
350700	110.767
350750	110.763
350800	110.772
350850	110.769
350900	110.765
350950	110.773
351000	110.763
351050	110.766
351100	110.772
351150	110.767
351200	110.759
351250	110.77
351300	110.758
351350	110.77
351400	110.749
351450	110.757
351500	110.765
351550	110.765
351600	110.767
351650	110.77
351700	110.777
351750	110.763
351800	110.765
351850	110.761
351900	110.755
351950	110.769
352000	110.753
352050	110.761
352100	110.776
352150	110.756
352200	110.755
352250	110.765
352300	110.766
352350	110.76
352400	110.767
352450	110.764
352500	110.776
352550	110.763
352600	110.752
352650	110.771
352700	110.719
352750	110.745
352800	110.756
352850	110.771
352900	110.771
352950	110.774
353000	110.775
353050	110.768
353100	110.774
353150	110.779
353200	110.779
353250	110.776
353300	110.758
353350	110.779
353400	110.766
353450	110.767
353500	110.778
353550	110.771
353600	110.78
353650	110.782
353700	110.77
353750	110.774
353800	110.773
353850	110.768
353900	110.764
353950	110.766
354000	110.773
354050	110.743
354100	110.711
354150	110.761
354200	110.779
354250	110.752
354300	110.776
354350	110.771
354400	110.784
354450	110.776
354500	110.77
354550	110.784
354600	110.765
354650	110.767
354700	110.779
354750	110.762
354800	110.771
354850	110.772
354900	110.775
354950	110.772
355000	110.765
355050	110.774
355100	110.768
355150	110.771
355200	110.77
355250	110.767
355300	110.766
355350	110.765
355400	110.764
355450	110.772
355500	110.775
355550	110.76
355600	110.765
355650	110.775
355700	110.782
355750	110.786
355800	110.783
355850	110.776
355900	110.779
355950	110.795
356000	110.771
356050	110.788
356100	110.775
356150	110.777
356200	110.777
356250	110.776
356300	110.779
356350	110.771
356400	110.787
356450	110.782
356500	110.768
356550	110.786
356600	110.774
356650	110.787
356700	110.785
356750	110.782
356800	110.782
356850	110.784
356900	110.774
356950	110.783
357000	110.785
357050	110.779
357100	110.778
357150	110.773
357200	110.783
357250	110.783
357300	110.778
357350	110.783
357400	110.793
357450	110.771
357500	110.776
357550	110.783
357600	110.781
357650	110.786
357700	110.772
357750	110.794
357800	110.795
357850	110.775
357900	110.774
357950	110.784
358000	110.779
358050	110.777
358100	110.777
358150	110.79
358200	110.771
358250	110.788
358300	110.783
358350	110.784
358400	110.789
358450	110.78
358500	110.782
358550	110.773
358600	110.771
358650	110.785
358700	110.775
358750	110.781
358800	110.783
358850	110.783
358900	110.787
358950	110.784
359000	110.784
359050	110.777
359100	110.777
359150	110.78
359200	110.783
359250	110.788
359300	110.774
359350	110.787
359400	110.776
359450	110.788
359500	110.786
359550	110.79
359600	110.788
359650	110.79
359700	110.781
359750	110.788
359800	110.789
359850	110.791
359900	110.794
359950	110.763
360000	110.755
360050	110.784
360100	110.785
360150	110.782
360200	110.794
360250	110.782
360300	110.788
360350	110.792
360400	110.775
360450	110.789
360500	110.776
360550	110.78
360600	110.811
360650	110.783
360700	110.798
360750	110.796
360800	110.783
360850	110.781
360900	110.786
360950	110.789
361000	110.76
361050	110.792
361100	110.791
361150	110.774
361200	110.76
361250	110.793
361300	110.786
361350	110.784
361400	110.787
361450	110.795
361500	110.792
361550	110.778
361600	110.782
361650	110.767
361700	110.795
361750	110.795
361800	110.792
361850	110.791
361900	110.787
361950	110.793
362000	110.792
362050	110.806
362100	110.794
362150	110.791
362200	110.797
362250	110.796
362300	110.775
362350	110.8
362400	110.801
362450	110.785
362500	110.797
362550	110.788
362600	110.766
362650	110.777
362700	110.787
362750	110.79
362800	110.782
362850	110.798
362900	110.787
362950	110.789
363000	110.794
363050	110.791
363100	110.79
363150	110.788
363200	110.79
363250	110.783
363300	110.798
363350	110.784
363400	110.79
363450	110.79
363500	110.795
363550	110.803
363600	110.788
363650	110.796
363700	110.799
363750	110.785
363800	110.76
363850	110.795
363900	110.789
363950	110.794
364000	110.806
364050	110.795
364100	110.791
364150	110.791
364200	110.8
364250	110.808
364300	110.787
364350	110.788
364400	110.794
364450	110.784
364500	110.791
364550	110.748
364600	110.777
364650	110.795
364700	110.796
364750	110.788
364800	110.786
364850	110.794
364900	110.789
364950	110.798
365000	110.789
365050	110.805
365100	110.799
365150	110.799
365200	110.8
365250	110.799
365300	110.803
365350	110.794
365400	110.797
365450	110.797
365500	110.79
365550	110.806
365600	110.798
365650	110.793
365700	110.794
365750	110.8
365800	110.787
365850	110.793
365900	110.792
365950	110.795
366000	110.788
366050	110.799
366100	110.802
366150	110.793
366200	110.787
366250	110.799
366300	110.795
366350	110.792
366400	110.795
366450	110.807
366500	110.793
366550	110.795
366600	110.807
366650	110.779
366700	110.788
366750	110.797
366800	110.804
366850	110.791
366900	110.795
366950	110.803
367000	110.76
367050	110.77
367100	110.783
367150	110.802
367200	110.798
367250	110.802
367300	110.81
367350	110.805
367400	110.796
367450	110.657
367500	110.425
367550	110.802
367600	110.803
367650	110.806
367700	110.809
367750	110.79
367800	110.798
367850	110.798
367900	110.802
367950	110.804
368000	110.787
368050	110.803
368100	110.808
368150	110.799
368200	110.805
368250	110.805
368300	110.786
368350	110.813
368400	110.816
368450	110.801
368500	110.807
368550	110.817
368600	110.804
368650	110.799
368700	110.815
368750	110.81
368800	110.814
368850	110.813
368900	110.784
368950	110.812
369000	110.806
369050	110.758
369100	110.787
369150	110.807
369200	110.805
369250	110.811
369300	110.821
369350	110.814
369400	110.819
369450	110.808
369500	110.8
369550	110.798
369600	110.813
369650	110.807
369700	110.809
369750	110.807
369800	110.808
369850	110.815
369900	110.823
369950	110.806
370000	110.805
370050	110.804
370100	110.814
370150	110.813
370200	110.788
370250	110.781
370300	110.808
370350	110.804
370400	110.816
370450	110.812
370500	110.813
370550	110.81
370600	110.811
370650	110.807
370700	110.802
370750	110.817
370800	110.824
370850	110.814
370900	110.81
370950	110.816
371000	110.817
371050	110.815
371100	110.826
371150	110.813
371200	110.822
371250	110.814
371300	110.814
371350	110.819
371400	110.823
371450	110.824
371500	110.824
371550	110.82
371600	110.818
371650	110.813
371700	110.82
371750	110.821
371800	110.823
371850	110.819
371900	110.81
371950	110.814
372000	110.815
372050	110.812
372100	110.814
372150	110.799
372200	110.815
372250	110.819
372300	110.823
372350	110.82
372400	110.818
372450	110.823
372500	110.818
372550	110.817
372600	110.824
372650	110.822
372700	110.82
372750	110.819
372800	110.818
372850	110.82
372900	110.82
372950	110.823
373000	110.818
373050	110.819
373100	110.823
373150	110.79
373200	110.829
373250	110.825
373300	110.816
373350	110.818
373400	110.827
373450	110.828
373500	110.817
373550	110.829
373600	110.818
373650	110.819
373700	110.818
373750	110.826
373800	110.825
373850	110.819
373900	110.843
373950	110.83
374000	110.831
374050	110.83
374100	110.821
374150	110.813
374200	110.835
374250	110.832
374300	110.831
374350	110.824
374400	110.827
374450	110.84
374500	110.827
374550	110.811
374600	110.819
374650	110.816
374700	110.811
374750	110.842
374800	110.829
374850	110.814
374900	110.817
374950	110.812
375000	110.766
375050	110.82
375100	110.808
375150	110.788
375200	110.798
375250	110.804
375300	110.826
375350	110.818
375400	110.824
375450	110.85
375500	110.829
375550	110.809
375600	110.833
375650	110.818
375700	110.818
375750	110.825
375800	110.832
375850	110.834
375900	110.829
375950	110.83
376000	110.833
376050	110.837
376100	110.818
376150	110.836
376200	110.847
376250	110.835
376300	110.816
376350	110.827
376400	110.826
376450	110.84
376500	110.824
376550	110.832
376600	110.82
376650	110.832
376700	110.837
376750	110.825
376800	110.837
376850	110.82
376900	110.828
376950	110.829
377000	110.837
377050	110.835
377100	110.83
377150	110.83
377200	110.83
377250	110.835
377300	110.831
377350	110.842
377400	110.83
377450	110.825
377500	110.825
377550	110.84
377600	110.826
377650	110.834
377700	110.828
377750	110.826
377800	110.832
377850	110.833
377900	110.835
377950	110.836
378000	110.837
378050	110.847
378100	110.833
378150	110.833
378200	110.83
378250	110.84
378300	110.826
378350	110.849
378400	110.828
378450	110.819
378500	110.839
378550	110.832
378600	110.827
378650	110.849
378700	110.837
378750	110.827
378800	110.85
378850	110.836
378900	110.828
378950	110.822
379000	110.821
379050	110.84
379100	110.85
379150	110.842
379200	110.835
379250	110.828
379300	110.833
379350	110.834
379400	110.837
379450	110.834
379500	110.85
379550	110.841
379600	110.822
379650	110.839
379700	110.84
379750	110.849
379800	110.846
379850	110.847
379900	110.838
379950	110.844
380000	110.864
380050	110.85
380100	110.847
380150	110.833
380200	110.848
380250	110.817
380300	110.842
380350	110.841
380400	110.836
380450	110.858
380500	110.858
380550	110.859
380600	110.865
380650	110.853
380700	110.851
380750	110.83
380800	110.842
380850	110.843
380900	110.889
380950	110.9
381000	110.806
381050	110.837
381100	110.857
381150	110.841
381200	110.808
381250	110.856
381300	110.849
381350	110.857
381400	110.843
381450	110.845
381500	110.851
381550	110.859
381600	110.842
381650	110.855
381700	110.842
381750	110.838
381800	110.844
381850	110.849
381900	110.845
381950	110.841
382000	110.837
382050	110.852
382100	110.841
382150	110.848
382200	110.845
382250	110.854
382300	110.843
382350	110.848
382400	110.856
382450	110.85
382500	110.84
382550	110.818
382600	110.838
382650	110.856
382700	110.819
382750	110.842
382800	110.848
382850	110.853
382900	110.849
382950	110.86
383000	110.856
383050	110.83
383100	110.878
383150	110.844
383200	110.835
383250	110.842
383300	110.856
383350	110.842
383400	110.851
383450	110.844
383500	110.846
383550	110.853
383600	110.869
383650	110.863
383700	110.859
383750	110.85
383800	110.87
383850	110.848
383900	110.844
383950	110.856
384000	110.84
384050	110.855
384100	110.871
384150	110.847
384200	110.858
384250	110.858
384300	110.859
384350	110.855
384400	110.836
384450	110.857
384500	110.851
384550	110.839
384600	110.87
384650	110.847
384700	110.858
384750	110.862
384800	110.855
384850	110.855
384900	110.863
384950	110.864
385000	110.86
385050	110.859
385100	110.846
385150	110.865
385200	110.864
385250	110.856
385300	110.887
385350	110.866
385400	110.856
385450	110.878
385500	110.868
385550	110.854
385600	110.868
385650	110.875
385700	110.868
385750	110.869
385800	110.86
385850	110.858
385900	110.865
385950	110.866
386000	110.868
386050	110.874
386100	110.859
386150	110.876
386200	110.863
386250	110.861
386300	110.876
386350	110.865
386400	110.873
386450	110.857
386500	110.866
386550	110.862
386600	110.876
386650	110.836
386700	110.871
386750	110.869
386800	110.862
386850	110.873
386900	110.866
386950	110.877
387000	110.861
387050	110.863
387100	110.865
387150	110.87
387200	110.875
387250	110.87
387300	110.867
387350	110.87
387400	110.86
387450	110.871
387500	110.878
387550	110.877
387600	110.854
387650	110.859
387700	110.864
387750	110.869
387800	110.874
387850	110.874
387900	110.87
387950	110.866
388000	110.869
388050	110.859
388100	110.874
388150	110.873
388200	110.846
388250	110.864
388300	110.867
388350	110.876
388400	110.859
388450	110.868
388500	110.861
388550	110.873
388600	110.865
388650	110.858
388700	110.874
388750	110.856
388800	110.868
388850	110.865
388900	110.884
388950	110.872
389000	110.861
389050	110.866
389100	110.852
389150	110.884
389200	110.863
389250	110.866
389300	110.86
389350	110.891
389400	110.85
389450	110.863
389500	110.885
389550	110.873
389600	110.874
389650	110.864
389700	110.87
389750	110.882
389800	110.871
389850	110.871
389900	110.876
389950	110.868
390000	110.89
390050	110.877
390100	110.868
390150	110.88
390200	110.864
390250	110.871
390300	110.875
390350	110.869
390400	110.867
390450	110.876
390500	110.888
390550	110.875
390600	110.886
390650	110.886
390700	110.884
390750	110.902
390800	110.917
390850	110.9
390900	110.903
390950	110.884
391000	110.897
391050	110.905
391100	110.889
391150	110.912
391200	110.891
391250	110.896
391300	110.897
391350	110.896
391400	110.887
391450	110.898
391500	110.903
391550	110.886
391600	110.903
391650	110.891
391700	110.896
391750	110.882
391800	110.897
391850	110.9
391900	110.894
391950	110.903
392000	110.901
392050	110.898
392100	110.898
392150	110.899
392200	110.903
392250	110.906
392300	110.891
392350	110.898
392400	110.896
392450	110.873
392500	110.914
392550	110.905
392600	110.891
392650	110.899
392700	110.895
392750	110.901
392800	110.897
392850	110.901
392900	110.907
392950	110.909
393000	110.894
393050	110.897
393100	110.886
393150	110.906
393200	110.902
393250	110.896
393300	110.892
393350	110.899
393400	110.906
393450	110.895
393500	110.893
393550	110.903
393600	110.871
393650	110.919
393700	110.893
393750	110.875
393800	110.904
393850	110.891
393900	110.888
393950	110.894
394000	110.907
394050	110.91
394100	110.904
394150	110.896
394200	110.902
394250	110.903
394300	110.895
394350	110.908
394400	110.914
394450	110.912
394500	110.917
394550	110.923
394600	110.887
394650	110.918
394700	110.851
394750	110.91
394800	110.897
394850	110.899
394900	110.905
394950	110.916
395000	110.909
395050	110.907
395100	110.904
395150	110.918
395200	110.919
395250	110.925
395300	110.911
395350	110.914
395400	110.917
395450	110.922
395500	110.901
395550	110.901
395600	110.924
395650	110.906
395700	110.9
395750	110.916
395800	110.93
395850	110.921
395900	110.924
395950	110.914
396000	110.901
396050	110.891
396100	110.933
396150	110.898
396200	110.927
396250	110.914
396300	110.913
396350	110.911
396400	110.911
396450	110.89
396500	110.909
396550	110.908
396600	110.924
396650	110.92
396700	110.917
396750	110.917
396800	110.912
396850	110.899
396900	110.923
396950	110.902
397000	110.92
397050	110.911
397100	110.912
397150	110.909
397200	110.91
397250	110.928
397300	110.92
397350	110.915
397400	110.914
397450	110.931
397500	110.925
397550	110.927
397600	110.925
397650	110.916
397700	110.922
397750	110.914
397800	110.912
397850	110.93
397900	110.913
397950	110.913
398000	110.92
398050	110.919
398100	110.914
398150	110.926
398200	110.907
398250	110.922
398300	110.913
398350	110.92
398400	110.921
398450	110.916
398500	110.922
398550	110.918
398600	110.912
398650	110.924
398700	110.913
398750	110.924
398800	110.919
398850	110.922
398900	110.93
398950	110.904
399000	110.925
399050	110.925
399100	110.91
399150	110.924
399200	110.935
399250	110.947
399300	110.921
399350	110.899
399400	110.939
399450	110.919
399500	110.927
399550	110.925
399600	110.929
399650	110.92
399700	110.922
399750	110.915
399800	110.922
399850	110.932
399900	110.928
399950	110.924
400000	111.026
400050	110.903
400100	110.93
400150	110.921
400200	110.931
400250	110.858
400300	110.917
400350	110.887
400400	110.916
400450	110.924
400500	110.915
400550	110.931
400600	110.902
400650	110.913
400700	110.933
400750	110.949
400800	110.921
400850	110.94
400900	110.946
400950	110.916
401000	110.928
401050	110.92
401100	110.922
401150	110.916
401200	110.918
401250	110.931
401300	110.916
401350	110.921
401400	110.92
401450	110.926
401500	110.929
401550	110.922
401600	110.924
401650	110.906
401700	110.93
401750	110.937
401800	110.917
401850	110.895
401900	110.927
401950	110.931
402000	110.935
402050	110.929
402100	110.933
402150	110.93
402200	110.934
402250	110.933
402300	110.928
402350	110.888
402400	110.881
402450	110.928
402500	110.93
402550	110.928
402600	110.93
402650	110.917
402700	110.933
402750	110.928
402800	110.936
402850	110.935
402900	110.932
402950	110.928
403000	110.937
403050	110.942
403100	110.939
403150	110.945
403200	110.943
403250	110.925
403300	110.933
403350	110.912
403400	110.942
403450	110.937
403500	110.929
403550	110.939
403600	110.934
403650	110.881
403700	110.929
403750	110.921
403800	110.931
403850	110.896
403900	110.954
403950	110.931
404000	110.947
404050	110.914
404100	110.931
404150	110.937
404200	110.923
404250	110.902
404300	110.926
404350	110.931
404400	110.922
404450	110.943
404500	110.928
